1508835510365;BUFFERING;0.000000%;
1508835510;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835510528;BUFFERING;0.000000%;
1508835510529;BUFFERING;4.000000%;
1508835510529;BUFFERING;8.000000%;
1508835510529;BUFFERING;12.000000%;
1508835510529;BUFFERING;16.000000%;
1508835510529;BUFFERING;20.000000%;
1508835510529;BUFFERING;25.000000%;
1508835510530;BUFFERING;29.000000%;
1508835510530;BUFFERING;33.000000%;
1508835510530;BUFFERING;37.000000%;
1508835510530;BUFFERING;41.000000%;
1508835510530;BUFFERING;45.000000%;
1508835510530;BUFFERING;50.000000%;
1508835510530;BUFFERING;54.000000%;
1508835510531;BUFFERING;58.000000%;
1508835510531;BUFFERING;62.000000%;
1508835510531;BUFFERING;66.000000%;
1508835510532;BUFFERING;70.000000%;
1508835510532;BUFFERING;75.000000%;
1508835510532;BUFFERING;79.000000%;
1508835510532;BUFFERING;83.000000%;
1508835510532;BUFFERING;87.000000%;
1508835510533;BUFFERING;91.000000%;
1508835510533;BUFFERING;95.000000%;
1508835510533;BUFFERING;100.000000%;
1508835510533;BUFFERING;100.000000%;
1508835510709;WARNING_EVENT;deferring start (15725 us);
1508835510710;WARNING_EVENT;starting late (-6041 us);
1508835510710;ERROR_EVENT;underflow;
1508835511549;ERROR_EVENT;picture is too late to be displayed (missing 789 ms);
1508835511553;ERROR_EVENT;picture is too late to be displayed (missing 751 ms);
1508835511553;ERROR_EVENT;picture is too late to be displayed (missing 709 ms);
1508835511557;ERROR_EVENT;picture is too late to be displayed (missing 672 ms);
1508835511559;ERROR_EVENT;picture is too late to be displayed (missing 633 ms);
1508835511560;ERROR_EVENT;picture is too late to be displayed (missing 591 ms);
1508835511574;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835511576;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835511580;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835511580;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835511583;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835511584;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835512;STATUS;0;0;0.000000;360;640;Playing;Playing;
1508835514;STATUS;6;43;21.500000;360;640;Playing;Playing;
1508835516;STATUS;6;92;24.500000;360;640;Playing;Playing;
1508835518;STATUS;6;141;24.500000;360;640;Playing;Playing;
1508835520;STATUS;6;190;24.500000;360;640;Playing;Playing;
1508835522;STATUS;6;238;24.000000;360;640;Playing;Playing;
1508835524;STATUS;6;287;24.500000;360;640;Playing;Playing;
1508835526;STATUS;6;334;23.500000;360;640;Playing;Playing;
1508835528;STATUS;6;383;24.500000;360;640;Playing;Playing;
1508835530;STATUS;6;433;25.000000;360;640;Playing;Playing;
1508835532;STATUS;6;482;24.500000;360;640;Playing;Playing;
1508835534;STATUS;6;531;24.500000;360;640;Playing;Playing;
1508835536;STATUS;6;580;24.500000;360;640;Playing;Playing;
1508835538;STATUS;6;628;24.000000;360;640;Playing;Playing;
1508835540;STATUS;6;678;25.000000;360;640;Playing;Playing;
1508835542;STATUS;6;727;24.500000;360;640;Playing;Playing;
1508835544;STATUS;6;776;24.500000;360;640;Playing;Playing;
1508835546;STATUS;6;824;24.000000;360;640;Playing;Playing;
1508835548;STATUS;6;873;24.500000;360;640;Playing;Playing;
1508835550;STATUS;6;921;24.000000;360;640;Playing;Playing;
1508835552;STATUS;6;970;24.500000;360;640;Playing;Playing;
1508835554;STATUS;6;1019;24.500000;360;640;Playing;Playing;
1508835556;STATUS;6;1068;24.500000;360;640;Playing;Playing;
1508835558;STATUS;6;1111;21.500000;360;640;Playing;Playing;
1508835560;STATUS;6;1148;18.500000;360;640;Playing;Playing;
1508835562;STATUS;6;1193;22.500000;360;640;Playing;Playing;
1508835564;STATUS;6;1242;24.500000;360;640;Playing;Playing;
1508835566;STATUS;6;1290;24.000000;360;640;Playing;Playing;
1508835568;STATUS;6;1339;24.500000;360;640;Playing;Playing;
1508835570;STATUS;6;1363;12.000000;360;640;Playing;Playing;
1508835572;STATUS;6;1413;25.000000;360;640;Playing;Playing;
1508835574;STATUS;6;1462;24.500000;360;640;Playing;Playing;
1508835576;STATUS;6;1511;24.500000;360;640;Playing;Playing;
1508835578;STATUS;6;1560;24.500000;360;640;Playing;Playing;
1508835580;STATUS;6;1608;24.000000;360;640;Playing;Playing;
1508835582;STATUS;6;1657;24.500000;360;640;Playing;Playing;
1508835584;STATUS;6;1705;24.000000;360;640;Playing;Playing;
1508835586;STATUS;6;1754;24.500000;360;640;Playing;Playing;
1508835588;STATUS;6;1803;24.500000;360;640;Playing;Playing;
1508835590;STATUS;6;1851;24.000000;360;640;Playing;Playing;
1508835592;STATUS;6;1900;24.500000;360;640;Playing;Playing;
1508835594;STATUS;6;1949;24.500000;360;640;Playing;Playing;
1508835596;STATUS;6;1998;24.500000;360;640;Playing;Playing;
1508835598;STATUS;6;2047;24.500000;360;640;Playing;Playing;
1508835600;STATUS;6;2095;24.000000;360;640;Playing;Playing;
1508835602;STATUS;6;2144;24.500000;360;640;Playing;Playing;
1508835604;STATUS;6;2193;24.500000;360;640;Playing;Playing;
1508835606;STATUS;6;2241;24.000000;360;640;Playing;Playing;
1508835608;STATUS;6;2290;24.500000;360;640;Playing;Playing;
1508835610;STATUS;6;2339;24.500000;360;640;Playing;Playing;
1508835612;STATUS;6;2388;24.500000;360;640;Playing;Playing;
1508835614;STATUS;6;2436;24.000000;360;640;Playing;Playing;
1508835616;STATUS;6;2485;24.500000;360;640;Playing;Playing;
1508835618;STATUS;6;2534;24.500000;360;640;Playing;Playing;
1508835620;STATUS;6;2583;24.500000;360;640;Playing;Playing;
1508835622;STATUS;6;2632;24.500000;360;640;Playing;Playing;
1508835624;STATUS;6;2681;24.500000;360;640;Playing;Playing;
1508835626;STATUS;6;2729;24.000000;360;640;Playing;Playing;
1508835628;STATUS;6;2778;24.500000;360;640;Playing;Playing;
1508835630;STATUS;6;2827;24.500000;360;640;Playing;Playing;
1508835632;STATUS;6;2850;11.500000;360;640;Playing;Playing;
1508835634;STATUS;6;2901;25.500000;360;640;Playing;Playing;
1508835636;STATUS;6;2949;24.000000;360;640;Playing;Playing;
1508835638;STATUS;6;2998;24.500000;360;640;Playing;Playing;
1508835640;STATUS;6;3047;24.500000;360;640;Playing;Playing;
1508835642;STATUS;6;3096;24.500000;360;640;Playing;Playing;
1508835644;STATUS;6;3144;24.000000;360;640;Playing;Playing;
1508835646;STATUS;6;3193;24.500000;360;640;Playing;Playing;
1508835648;STATUS;6;3242;24.500000;360;640;Playing;Playing;
1508835650;STATUS;6;3290;24.000000;360;640;Playing;Playing;
1508835652;STATUS;6;3339;24.500000;360;640;Playing;Playing;
1508835654;STATUS;6;3387;24.000000;360;640;Playing;Playing;
1508835656;STATUS;6;3435;24.000000;360;640;Playing;Playing;
1508835658;STATUS;6;3485;25.000000;360;640;Playing;Playing;
1508835660;STATUS;6;3534;24.500000;360;640;Playing;Playing;
1508835662;STATUS;6;3582;24.000000;360;640;Playing;Playing;
1508835664;STATUS;6;3630;24.000000;360;640;Playing;Playing;
1508835666;STATUS;6;3679;24.500000;360;640;Playing;Playing;
1508835668;STATUS;6;3727;24.000000;360;640;Playing;Playing;
1508835670;STATUS;6;3775;24.000000;360;640;Playing;Playing;
1508835672;STATUS;6;3824;24.500000;360;640;Playing;Playing;
1508835674;STATUS;6;3873;24.500000;360;640;Playing;Playing;
1508835676;STATUS;6;3921;24.000000;360;640;Playing;Playing;
1508835678;STATUS;6;3970;24.500000;360;640;Playing;Playing;
1508835680;STATUS;6;4019;24.500000;360;640;Playing;Playing;
1508835682;STATUS;6;4068;24.500000;360;640;Playing;Playing;
1508835684;STATUS;6;4117;24.500000;360;640;Playing;Playing;
1508835686;STATUS;6;4166;24.500000;360;640;Playing;Playing;
1508835688;STATUS;6;4214;24.000000;360;640;Playing;Playing;
1508835690;STATUS;6;4263;24.500000;360;640;Playing;Playing;
1508835692;STATUS;6;4312;24.500000;360;640;Playing;Playing;
1508835694;STATUS;6;4361;24.500000;360;640;Playing;Playing;
1508835696;STATUS;6;4409;24.000000;360;640;Playing;Playing;
1508835698;STATUS;6;4458;24.500000;360;640;Playing;Playing;
1508835700;STATUS;6;4507;24.500000;360;640;Playing;Playing;
1508835702;STATUS;6;4555;24.000000;360;640;Playing;Playing;
1508835704;STATUS;6;4580;12.500000;360;640;Playing;Playing;
1508835706;STATUS;6;4628;24.000000;360;640;Playing;Playing;
1508835708;STATUS;6;4677;24.500000;360;640;Playing;Playing;
1508835710;STATUS;6;4726;24.500000;360;640;Playing;Playing;
1508835712;STATUS;6;4775;24.500000;360;640;Playing;Playing;
1508835714;STATUS;6;4824;24.500000;360;640;Playing;Playing;
1508835716;STATUS;6;4872;24.000000;360;640;Playing;Playing;
1508835718;STATUS;6;4921;24.500000;360;640;Playing;Playing;
1508835720;STATUS;6;4970;24.500000;360;640;Playing;Playing;
1508835722;STATUS;6;5018;24.000000;360;640;Playing;Playing;
1508835724;STATUS;6;5067;24.500000;360;640;Playing;Playing;
1508835726;STATUS;6;5116;24.500000;360;640;Playing;Playing;
1508835728;STATUS;6;5165;24.500000;360;640;Playing;Playing;
1508835730;STATUS;6;5213;24.000000;360;640;Playing;Playing;
1508835732;STATUS;6;5262;24.500000;360;640;Playing;Playing;
1508835733;EVENT;2 CPU
1508835734;STATUS;6;5310;24.000000;360;640;Playing;Playing;
1508835736;STATUS;6;5358;24.000000;360;640;Playing;Playing;
1508835738;STATUS;6;5408;25.000000;360;640;Playing;Playing;
1508835740;STATUS;6;5457;24.500000;360;640;Playing;Playing;
1508835742;STATUS;6;5505;24.000000;360;640;Playing;Playing;
1508835744;STATUS;6;5554;24.500000;360;640;Playing;Playing;
1508835746;STATUS;6;5602;24.000000;360;640;Playing;Playing;
1508835748;STATUS;6;5650;24.000000;360;640;Playing;Playing;
1508835750;STATUS;6;5699;24.500000;360;640;Playing;Playing;
1508835752;STATUS;6;5748;24.500000;360;640;Playing;Playing;
1508835754;STATUS;6;5798;25.000000;360;640;Playing;Playing;
1508835756;STATUS;6;5847;24.500000;360;640;Playing;Playing;
1508835758;STATUS;6;5896;24.500000;360;640;Playing;Playing;
1508835760;STATUS;6;5944;24.000000;360;640;Playing;Playing;
1508835761493;ERROR_EVENT;playback in danger of stalling;
1508835762;STATUS;6;5992;24.000000;360;640;Playing;Playing;
1508835764;STATUS;6;6042;25.000000;360;640;Playing;Playing;
1508835766;STATUS;6;6090;24.000000;360;640;Playing;Playing;
1508835768;STATUS;6;6139;24.500000;360;640;Playing;Playing;
1508835770;STATUS;6;6163;12.000000;360;640;Playing;Playing;
1508835771500;ERROR_EVENT;playback in danger of stalling;
1508835772;STATUS;6;6213;25.000000;360;640;Playing;Playing;
1508835774;STATUS;6;6264;25.500000;360;640;Playing;Playing;
1508835776;STATUS;6;6297;16.500000;360;640;Playing;Playing;
1508835777881;ERROR_EVENT;playback in danger of stalling;
1508835778;STATUS;6;6330;16.500000;360;640;Playing;Playing;
1508835780;STATUS;6;6330;0.000000;360;640;Playing;Playing;
1508835782;STATUS;6;6330;0.000000;360;640;Playing;Playing;
1508835783533;BUFFERING;0.000000%;
1508835783537;BUFFERING;0.000000%;
1508835783537;BUFFERING;4.000000%;
1508835783537;BUFFERING;8.000000%;
1508835783538;BUFFERING;12.000000%;
1508835783538;BUFFERING;16.000000%;
1508835783539;BUFFERING;100.000000%;
1508835784497;ERROR_EVENT;picture is too late to be displayed (missing 758 ms);
1508835784498;ERROR_EVENT;picture is too late to be displayed (missing 717 ms);
1508835784498;ERROR_EVENT;picture is too late to be displayed (missing 675 ms);
1508835784;STATUS;6;6330;0.000000;360;640;Playing;Playing;
1508835785743;RESPAWN;;
1508835785769;BUFFERING;0.000000%;
1508835786;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835786165;BUFFERING;0.000000%;
1508835786165;BUFFERING;4.000000%;
1508835786165;BUFFERING;8.000000%;
1508835786165;BUFFERING;12.000000%;
1508835786165;BUFFERING;16.000000%;
1508835786166;BUFFERING;20.000000%;
1508835786166;BUFFERING;25.000000%;
1508835786166;BUFFERING;29.000000%;
1508835786166;BUFFERING;33.000000%;
1508835786166;BUFFERING;37.000000%;
1508835786166;BUFFERING;41.000000%;
1508835786166;BUFFERING;45.000000%;
1508835786166;BUFFERING;50.000000%;
1508835786166;BUFFERING;54.000000%;
1508835786166;BUFFERING;58.000000%;
1508835786166;BUFFERING;62.000000%;
1508835786166;BUFFERING;66.000000%;
1508835786166;BUFFERING;70.000000%;
1508835786166;BUFFERING;75.000000%;
1508835786166;BUFFERING;79.000000%;
1508835786166;BUFFERING;83.000000%;
1508835786166;BUFFERING;87.000000%;
1508835786166;BUFFERING;91.000000%;
1508835786167;BUFFERING;95.000000%;
1508835786167;BUFFERING;100.000000%;
1508835786167;BUFFERING;100.000000%;
1508835787189;ERROR_EVENT;picture is too late to be displayed (missing 807 ms);
1508835787190;ERROR_EVENT;picture is too late to be displayed (missing 765 ms);
1508835787190;ERROR_EVENT;picture is too late to be displayed (missing 725 ms);
1508835787193;ERROR_EVENT;picture is too late to be displayed (missing 685 ms);
1508835787193;ERROR_EVENT;picture is too late to be displayed (missing 644 ms);
1508835787195;ERROR_EVENT;picture is too late to be displayed (missing 604 ms);
1508835787210;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787218;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787220;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787220;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787222;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787225;ERROR_EVENT;More than 4 late frames, dropping frame;
1508835787661;WARNING_EVENT;deferring start (1152639 us);
1508835787671;WARNING_EVENT;deferring start (1122018 us);
1508835787692;WARNING_EVENT;deferring start (1101484 us);
1508835787732;WARNING_EVENT;deferring start (1060930 us);
1508835787742;WARNING_EVENT;deferring start (1051062 us);
1508835787744;WARNING_EVENT;deferring start (1028114 us);
1508835787745;WARNING_EVENT;deferring start (1005730 us);
1508835787746;WARNING_EVENT;deferring start (983325 us);
1508835787747;WARNING_EVENT;deferring start (960925 us);
1508835787748;WARNING_EVENT;deferring start (938541 us);
1508835787813;WARNING_EVENT;deferring start (852644 us);
1508835787825;WARNING_EVENT;deferring start (840018 us);
1508835787826;WARNING_EVENT;deferring start (817556 us);
1508835787827;WARNING_EVENT;deferring start (795203 us);
1508835787908;WARNING_EVENT;deferring start (693233 us);
1508835787909;WARNING_EVENT;deferring start (670812 us);
1508835787910;WARNING_EVENT;deferring start (648357 us);
1508835787973;WARNING_EVENT;deferring start (564371 us);
1508835787991;WARNING_EVENT;deferring start (546322 us);
1508835787992;WARNING_EVENT;deferring start (523911 us);
1508835787993;WARNING_EVENT;deferring start (501468 us);
1508835788075;WARNING_EVENT;deferring start (398141 us);
1508835788076;WARNING_EVENT;deferring start (375703 us);
1508835788077;WARNING_EVENT;deferring start (353251 us);
1508835788079;WARNING_EVENT;deferring start (330635 us);
1508835788080;WARNING_EVENT;deferring start (307935 us);
1508835788081;WARNING_EVENT;deferring start (285396 us);
1508835788158;WARNING_EVENT;deferring start (187100 us);
1508835788159;WARNING_EVENT;deferring start (164523 us);
1508835788161;WARNING_EVENT;deferring start (141935 us);
1508835788;STATUS;6;1;0.500000;360;640;Playing;Playing;
1508835788241;WARNING_EVENT;deferring start (40325 us);
1508835788242;WARNING_EVENT;deferring start (17932 us);
1508835788243;WARNING_EVENT;starting late (-4382 us);
1508835788325;ERROR_EVENT;playback way too early (-570206): playing silence;
1508835790;STATUS;6;39;19.000000;360;640;Playing;Playing;
1508835792;STATUS;6;67;14.000000;360;640;Playing;Playing;
1508835792548;ERROR_EVENT;picture is too late to be displayed (missing 41 ms);
1508835793032;ERROR_EVENT;picture is too late to be displayed (missing 233 ms);
1508835793033;ERROR_EVENT;picture is too late to be displayed (missing 192 ms);
1508835793157;ERROR_EVENT;picture is too late to be displayed (missing 275 ms);
1508835794;STATUS;6;80;6.500000;360;640;Playing;Playing;
1508835794699;ERROR_EVENT;picture is too late to be displayed (missing 1775 ms);
1508835796;STATUS;9;99;9.500000;360;640;Playing;Playing;
1508835798032;ERROR_EVENT;picture is too late to be displayed (missing 3900 ms);
1508835798;STATUS;10;114;7.500000;360;640;Playing;Playing;
1508835800;STATUS;10;114;0.000000;360;640;Playing;Playing;
1508835802;STATUS;10;114;0.000000;360;640;Playing;Playing;
1508835804;STATUS;10;114;0.000000;360;640;Playing;Playing;
1508835805616;RESPAWN;;
1508835805636;BUFFERING;0.000000%;
1508835805;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835805858;BUFFERING;0.000000%;
1508835805858;BUFFERING;4.000000%;
1508835805858;BUFFERING;8.000000%;
1508835805858;BUFFERING;12.000000%;
1508835805858;BUFFERING;16.000000%;
1508835805858;BUFFERING;20.000000%;
1508835805858;BUFFERING;100.000000%;
1508835807;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835809;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835811;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835813;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835818698;RESPAWN;;
1508835818710;BUFFERING;0.000000%;
1508835818;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835818864;BUFFERING;0.000000%;
1508835818865;BUFFERING;20.000000%;
1508835818865;BUFFERING;41.000000%;
1508835818865;BUFFERING;62.000000%;
1508835818866;BUFFERING;83.000000%;
1508835818866;BUFFERING;100.000000%;
1508835819865;ERROR_EVENT;picture is too late to be displayed (missing 410 ms);
1508835819866;ERROR_EVENT;picture is too late to be displayed (missing 202 ms);
1508835820;STATUS;0;0;0.000000;360;640;Playing;Playing;
1508835822063;ERROR_EVENT;picture is too late to be displayed (missing 1608 ms);
1508835822410;WARNING_EVENT;deferring start (1999066 us);
1508835822431;WARNING_EVENT;deferring start (1956913 us);
1508835822453;WARNING_EVENT;deferring start (1914248 us);
1508835822474;WARNING_EVENT;deferring start (1871432 us);
1508835822495;WARNING_EVENT;deferring start (1828904 us);
1508835822517;WARNING_EVENT;deferring start (1786247 us);
1508835822538;WARNING_EVENT;deferring start (1743567 us);
1508835822559;WARNING_EVENT;deferring start (1700911 us);
1508835822581;WARNING_EVENT;deferring start (1658028 us);
1508835822602;WARNING_EVENT;deferring start (1615432 us);
1508835822623;WARNING_EVENT;deferring start (1572848 us);
1508835822645;WARNING_EVENT;deferring start (1530072 us);
1508835822666;WARNING_EVENT;deferring start (1487568 us);
1508835822687;WARNING_EVENT;deferring start (1444770 us);
1508835822704;WARNING_EVENT;deferring start (1406702 us);
1508835822709;WARNING_EVENT;deferring start (1402194 us);
1508835822730;WARNING_EVENT;deferring start (1359406 us);
1508835822751;WARNING_EVENT;deferring start (1316796 us);
1508835822773;WARNING_EVENT;deferring start (1274080 us);
1508835822794;WARNING_EVENT;deferring start (1231537 us);
1508835822815;WARNING_EVENT;deferring start (1188858 us);
1508835822837;WARNING_EVENT;deferring start (1146245 us);
1508835822858;WARNING_EVENT;deferring start (1103414 us);
1508835822;STATUS;2;4;2.000000;360;640;Playing;Playing;
1508835822879;WARNING_EVENT;deferring start (1060790 us);
1508835822901;WARNING_EVENT;deferring start (1018098 us);
1508835822922;WARNING_EVENT;deferring start (975557 us);
1508835822943;WARNING_EVENT;deferring start (932829 us);
1508835822965;WARNING_EVENT;deferring start (890102 us);
1508835822986;WARNING_EVENT;deferring start (847382 us);
1508835823007;WARNING_EVENT;deferring start (804878 us);
1508835823029;WARNING_EVENT;deferring start (762178 us);
1508835823050;WARNING_EVENT;deferring start (719565 us);
1508835823071;WARNING_EVENT;deferring start (676771 us);
1508835823093;WARNING_EVENT;deferring start (634252 us);
1508835823114;WARNING_EVENT;deferring start (591545 us);
1508835823135;WARNING_EVENT;deferring start (548735 us);
1508835823157;WARNING_EVENT;deferring start (506072 us);
1508835823178;WARNING_EVENT;deferring start (463358 us);
1508835823199;WARNING_EVENT;deferring start (420876 us);
1508835823221;WARNING_EVENT;deferring start (378176 us);
1508835823242;WARNING_EVENT;deferring start (335206 us);
1508835823263;WARNING_EVENT;deferring start (292927 us);
1508835823285;WARNING_EVENT;deferring start (250206 us);
1508835823306;WARNING_EVENT;deferring start (207528 us);
1508835823327;WARNING_EVENT;deferring start (164907 us);
1508835823345;WARNING_EVENT;deferring start (125952 us);
1508835823349;WARNING_EVENT;deferring start (122102 us);
1508835823370;WARNING_EVENT;deferring start (79565 us);
1508835823391;WARNING_EVENT;deferring start (36769 us);
1508835823413;WARNING_EVENT;starting late (-5763 us);
1508835823434;ERROR_EVENT;playback way too early (-996006): playing silence;
1508835824;STATUS;2;4;0.000000;360;640;Playing;Playing;
1508835825355;ERROR_EVENT;picture is too late to be displayed (missing 4859 ms);
1508835826;STATUS;2;28;12.000000;360;640;Playing;Playing;
1508835828;STATUS;2;28;0.000000;360;640;Playing;Playing;
1508835829521;ERROR_EVENT;picture is too late to be displayed (missing 8983 ms);
1508835829605;ERROR_EVENT;picture is too late to be displayed (missing 8942 ms);
1508835829688;ERROR_EVENT;picture is too late to be displayed (missing 6525 ms);
1508835830;STATUS;7;110;41.000000;360;640;Playing;Playing;
1508835832;STATUS;7;157;23.500000;360;640;Playing;Playing;
1508835834;STATUS;7;207;25.000000;360;640;Playing;Playing;
1508835836;STATUS;7;252;22.500000;360;640;Playing;Playing;
1508835838;STATUS;7;284;16.000000;360;640;Playing;Playing;
1508835840;STATUS;7;313;14.500000;360;640;Playing;Playing;
1508835842;STATUS;7;313;0.000000;360;640;Playing;Playing;
1508835851064;RESPAWN;;
1508835851079;BUFFERING;0.000000%;
1508835851;STATUS;0;0;0.000000;0;0;Playing;Playing;
1508835851196;BUFFERING;0.000000%;
1508835851196;BUFFERING;4.000000%;
1508835851196;BUFFERING;8.000000%;
1508835851197;BUFFERING;12.000000%;
1508835851197;BUFFERING;16.000000%;
1508835851197;BUFFERING;20.000000%;
1508835851197;BUFFERING;25.000000%;
1508835851197;BUFFERING;29.000000%;
1508835851197;BUFFERING;33.000000%;
1508835851197;BUFFERING;37.000000%;
1508835851197;BUFFERING;41.000000%;
1508835851197;BUFFERING;45.000000%;
1508835851197;BUFFERING;50.000000%;
1508835851197;BUFFERING;54.000000%;
1508835851197;BUFFERING;58.000000%;
1508835851197;BUFFERING;62.000000%;
1508835851198;BUFFERING;66.000000%;
1508835851198;BUFFERING;70.000000%;
1508835851198;BUFFERING;75.000000%;
1508835851198;BUFFERING;79.000000%;
1508835851198;BUFFERING;83.000000%;
1508835851198;BUFFERING;87.000000%;
1508835851198;BUFFERING;91.000000%;
1508835851198;BUFFERING;95.000000%;
1508835851198;BUFFERING;100.000000%;
1508835851198;BUFFERING;100.000000%;
1508835852115;WARNING_EVENT;deferring start (1124911 us);
1508835852124;WARNING_EVENT;deferring start (1094551 us);
1508835852145;WARNING_EVENT;deferring start (1074031 us);
1508835852153;WARNING_EVENT;deferring start (1066125 us);
1508835852154;WARNING_EVENT;deferring start (1043474 us);
1508835852155;WARNING_EVENT;deferring start (1020953 us);
1508835852186;WARNING_EVENT;deferring start (968995 us);
1508835852236;WARNING_EVENT;deferring start (918970 us);
1508835852237;WARNING_EVENT;deferring start (896351 us);
1508835852238;WARNING_EVENT;deferring start (874099 us);
1508835852267;WARNING_EVENT;deferring start (824240 us);
1508835852277;WARNING_EVENT;deferring start (813267 us);
1508835852279;WARNING_EVENT;deferring start (790667 us);
1508835852280;WARNING_EVENT;deferring start (768243 us);
1508835852361;WARNING_EVENT;deferring start (666104 us);
1508835852362;WARNING_EVENT;deferring start (643320 us);
1508835852363;WARNING_EVENT;deferring start (620771 us);
1508835852403;WARNING_EVENT;deferring start (560143 us);
1508835852404;WARNING_EVENT;deferring start (537466 us);
1508835852405;WARNING_EVENT;deferring start (514925 us);
1508835852427;WARNING_EVENT;deferring start (472068 us);
1508835852486;WARNING_EVENT;deferring start (413066 us);
1508835852487;WARNING_EVENT;deferring start (390151 us);
1508835852488;WARNING_EVENT;deferring start (367576 us);
1508835852528;WARNING_EVENT;deferring start (307243 us);
1508835852529;WARNING_EVENT;deferring start (284500 us);
1508835852530;WARNING_EVENT;deferring start (261925 us);
1508835852611;WARNING_EVENT;deferring start (160188 us);
1508835852612;WARNING_EVENT;deferring start (137639 us);
1508835852613;WARNING_EVENT;deferring start (115197 us);
1508835852653;WARNING_EVENT;deferring start (54211 us);
1508835852654;WARNING_EVENT;deferring start (31702 us);
1508835852655;WARNING_EVENT;deferring start (9302 us);
1508835852735;ERROR_EVENT;playback way too early (-573803): playing silence;
1508835853;EVENT;4 CPU
1508835853;STATUS;0;18;9.000000;360;640;Playing;Playing;
1508835855;STATUS;0;66;24.000000;360;640;Playing;Playing;
1508835857;STATUS;0;108;21.000000;360;640;Playing;Playing;
1508835859;STATUS;0;123;7.500000;360;640;Playing;Playing;
1508835861;STATUS;0;123;0.000000;360;640;Playing;Playing;
1508835863;STATUS;0;123;0.000000;360;640;Playing;Playing;
1508835865;STATUS;0;123;0.000000;360;640;Playing;Playing;
1508835866277;ERROR_EVENT;picture is too late to be displayed (missing 7067 ms);
1508835866277;ERROR_EVENT;picture is too late to be displayed (missing 7025 ms);
1508835866402;ERROR_EVENT;picture is too late to be displayed (missing 7109 ms);
1508835866527;ERROR_EVENT;picture is too late to be displayed (missing 7025 ms);
1508835867;STATUS;0;136;6.500000;360;640;Playing;Playing;
1508835867277;ERROR_EVENT;playback in danger of stalling;
1508835869;STATUS;4;244;54.000000;360;640;Playing;Playing;
1508835871;STATUS;4;280;18.000000;360;640;Playing;Playing;
1508835871237;ERROR_EVENT;playback in danger of stalling;
1508835873;STATUS;4;324;22.000000;360;640;Playing;Playing;
1508835875;STATUS;4;370;23.000000;360;640;Playing;Playing;
